date,cash,market_value,equity
2022-02-07,422057.9322100651,675759.1619720459,1097817.0941821109
2022-02-08,422057.9322100651,684422.7078018188,1106480.6400118838
2022-02-09,199857.45922114255,911355.9343109131,1111213.3935320557
2022-02-10,199857.45922114255,908475.0822982788,1108332.5415194214
2022-02-11,199857.45922114255,897308.3766937256,1097165.8359148682
2022-02-14,199857.45922114255,878678.0523452759,1078535.5115664185
2022-02-15,199857.45922114255,905679.7985916138,1105537.2578127563
2022-02-16,199857.45922114255,925934.8032836914,1125792.262504834
2022-02-17,199857.45922114255,965935.4054794312,1165792.8647005737
2022-02-18,199857.45922114255,980249.0694732666,1180106.5286944092
2022-02-21,199857.45922114255,1010022.397354126,1209879.8565752686
2022-02-22,199857.45922114255,1007070.4885864258,1206927.9478075684
2022-02-23,199857.45922114255,982287.7284698486,1182145.1876909912
2022-02-24,617529.4372630281,514858.3296279907,1132387.766891019
2022-02-25,617529.4372630281,526901.4504241943,1144430.8876872226
2022-03-01,617529.4372630281,550079.7993774414,1167609.2366404696
2022-03-02,380290.0963455205,801284.1868591309,1181574.2832046514
2022-03-03,380290.0963455205,822212.4076538086,1202502.5039993292
2022-03-04,380290.0963455205,816514.5651245117,1196804.6614700323
2022-03-07,1174958.7616459336,0.0,1174958.7616459336
2022-03-08,1174958.7616459336,0.0,1174958.7616459336
2022-03-09,1174958.7616459336,0.0,1174958.7616459336
2022-03-10,1174958.7616459336,0.0,1174958.7616459336
2022-03-11,1174958.7616459336,0.0,1174958.7616459336
2022-03-14,1174958.7616459336,0.0,1174958.7616459336
2022-03-15,1174958.7616459336,0.0,1174958.7616459336
2022-03-16,1174958.7616459336,0.0,1174958.7616459336
2022-03-17,1174958.7616459336,0.0,1174958.7616459336
2022-03-18,1174958.7616459336,0.0,1174958.7616459336
2022-03-21,1174958.7616459336,0.0,1174958.7616459336
2022-03-22,1174958.7616459336,0.0,1174958.7616459336
2022-03-23,1174958.7616459336,0.0,1174958.7616459336
2022-03-24,1174958.7616459336,0.0,1174958.7616459336
2022-03-25,1174958.7616459336,0.0,1174958.7616459336
2022-03-28,1174958.7616459336,0.0,1174958.7616459336
2022-03-29,1174958.7616459336,0.0,1174958.7616459336
2022-03-30,704833.7480220192,470020.48376464844,1174854.2317866676
2022-03-31,1168512.6991273407,0.0,1168512.6991273407
2022-04-01,1168512.6991273407,0.0,1168512.6991273407
2022-04-06,1168512.6991273407,0.0,1168512.6991273407
2022-04-07,1168512.6991273407,0.0,1168512.6991273407
2022-04-08,1168512.6991273407,0.0,1168512.6991273407
2022-04-11,1168512.6991273407,0.0,1168512.6991273407
2022-04-12,1168512.6991273407,0.0,1168512.6991273407
2022-04-13,1168512.6991273407,0.0,1168512.6991273407
2022-04-14,1168512.6991273407,0.0,1168512.6991273407
2022-04-15,1168512.6991273407,0.0,1168512.6991273407
2022-04-18,1168512.6991273407,0.0,1168512.6991273407
2022-04-19,1168512.6991273407,0.0,1168512.6991273407
2022-04-20,1168512.6991273407,0.0,1168512.6991273407
2022-04-21,1168512.6991273407,0.0,1168512.6991273407
2022-04-22,1168512.6991273407,0.0,1168512.6991273407
2022-04-25,1168512.6991273407,0.0,1168512.6991273407
2022-04-26,1168512.6991273407,0.0,1168512.6991273407
2022-04-27,1168512.6991273407,0.0,1168512.6991273407
2022-04-28,1168512.6991273407,0.0,1168512.6991273407
2022-04-29,1168512.6991273407,0.0,1168512.6991273407
2022-05-03,1168512.6991273407,0.0,1168512.6991273407
2022-05-04,1168512.6991273407,0.0,1168512.6991273407
2022-05-05,1168512.6991273407,0.0,1168512.6991273407
2022-05-06,1168512.6991273407,0.0,1168512.6991273407
2022-05-09,1168512.6991273407,0.0,1168512.6991273407
2022-05-10,1168512.6991273407,0.0,1168512.6991273407
2022-05-11,1168512.6991273407,0.0,1168512.6991273407
2022-05-12,1168512.6991273407,0.0,1168512.6991273407
2022-05-13,1168512.6991273407,0.0,1168512.6991273407
2022-05-16,1168512.6991273407,0.0,1168512.6991273407
2022-05-17,1168512.6991273407,0.0,1168512.6991273407
2022-05-18,1168512.6991273407,0.0,1168512.6991273407
2022-05-19,1168512.6991273407,0.0,1168512.6991273407
2022-05-20,1168512.6991273407,0.0,1168512.6991273407
2022-05-23,1168512.6991273407,0.0,1168512.6991273407
2022-05-24,1168512.6991273407,0.0,1168512.6991273407
2022-05-25,1168512.6991273407,0.0,1168512.6991273407
2022-05-26,1168512.6991273407,0.0,1168512.6991273407
2022-05-27,1168512.6991273407,0.0,1168512.6991273407
2022-05-30,1168512.6991273407,0.0,1168512.6991273407
2022-05-31,1168512.6991273407,0.0,1168512.6991273407
2022-06-01,1168512.6991273407,0.0,1168512.6991273407
2022-06-02,1168512.6991273407,0.0,1168512.6991273407
2022-06-06,1168512.6991273407,0.0,1168512.6991273407
2022-06-07,1168512.6991273407,0.0,1168512.6991273407
2022-06-08,1168512.6991273407,0.0,1168512.6991273407
2022-06-09,1168512.6991273407,0.0,1168512.6991273407
2022-06-10,1168512.6991273407,0.0,1168512.6991273407
2022-06-13,1168512.6991273407,0.0,1168512.6991273407
2022-06-14,1168512.6991273407,0.0,1168512.6991273407
2022-06-15,1168512.6991273407,0.0,1168512.6991273407
2022-06-16,1168512.6991273407,0.0,1168512.6991273407
2022-06-17,1168512.6991273407,0.0,1168512.6991273407
2022-06-20,1168512.6991273407,0.0,1168512.6991273407
2022-06-21,1168512.6991273407,0.0,1168512.6991273407
2022-06-22,1168512.6991273407,0.0,1168512.6991273407
2022-06-23,1168512.6991273407,0.0,1168512.6991273407
2022-06-24,1168512.6991273407,0.0,1168512.6991273407
2022-06-27,1168512.6991273407,0.0,1168512.6991273407
2022-06-28,1168512.6991273407,0.0,1168512.6991273407
2022-06-29,1168512.6991273407,0.0,1168512.6991273407
2022-06-30,1168512.6991273407,0.0,1168512.6991273407
2022-07-01,1168512.6991273407,0.0,1168512.6991273407
2022-07-04,1168512.6991273407,0.0,1168512.6991273407
2022-07-05,1168512.6991273407,0.0,1168512.6991273407
2022-07-06,1168512.6991273407,0.0,1168512.6991273407
2022-07-07,1168512.6991273407,0.0,1168512.6991273407
2022-07-08,1168512.6991273407,0.0,1168512.6991273407
2022-07-11,1168512.6991273407,0.0,1168512.6991273407
2022-07-12,1168512.6991273407,0.0,1168512.6991273407
2022-07-13,1168512.6991273407,0.0,1168512.6991273407
2022-07-14,1168512.6991273407,0.0,1168512.6991273407
2022-07-15,1168512.6991273407,0.0,1168512.6991273407
2022-07-18,1168512.6991273407,0.0,1168512.6991273407
2022-07-19,1168512.6991273407,0.0,1168512.6991273407
2022-07-20,1168512.6991273407,0.0,1168512.6991273407
2022-07-21,1168512.6991273407,0.0,1168512.6991273407
2022-07-22,1168512.6991273407,0.0,1168512.6991273407
2022-07-25,1168512.6991273407,0.0,1168512.6991273407
2022-07-26,1168512.6991273407,0.0,1168512.6991273407
2022-07-27,1168512.6991273407,0.0,1168512.6991273407
2022-07-28,1168512.6991273407,0.0,1168512.6991273407
2022-07-29,1168512.6991273407,0.0,1168512.6991273407
2022-08-01,1168512.6991273407,0.0,1168512.6991273407
2022-08-02,1168512.6991273407,0.0,1168512.6991273407
2022-08-03,1168512.6991273407,0.0,1168512.6991273407
2022-08-04,1168512.6991273407,0.0,1168512.6991273407
2022-08-05,1168512.6991273407,0.0,1168512.6991273407
2022-08-08,1168512.6991273407,0.0,1168512.6991273407
2022-08-09,1168512.6991273407,0.0,1168512.6991273407
2022-08-10,1168512.6991273407,0.0,1168512.6991273407
2022-08-11,1168512.6991273407,0.0,1168512.6991273407
2022-08-12,1168512.6991273407,0.0,1168512.6991273407
2022-08-15,1168512.6991273407,0.0,1168512.6991273407
2022-08-16,1168512.6991273407,0.0,1168512.6991273407
2022-08-17,934827.6734670885,228653.48294067383,1163481.1564077623
2022-08-18,934827.6734670885,253960.19885253906,1188787.8723196276
2022-08-19,460827.64510811574,723532.3609008789,1184360.0060089948
2022-08-22,460827.64510811574,715626.3873901367,1176454.0324982526
2022-08-23,460827.64510811574,712385.5308685303,1173213.1759766461
2022-08-24,460827.64510811574,706350.4725494385,1167178.1176575543
2022-08-25,460827.64510811574,720394.2018280029,1181221.8469361188
2022-08-26,460827.64510811574,728158.4307174683,1188986.0758255841
2022-08-29,460827.64510811574,710084.5970153809,1170912.2421234967
2022-08-30,460827.64510811574,718643.522819519,1179471.167927635
2022-08-31,460827.64510811574,726517.7286605835,1187345.3737686994
2022-09-01,227661.7894127475,934656.6702041626,1162318.4596169102
2022-09-02,227661.7894127475,935436.5136795044,1163098.303092252
2022-09-05,115.85779023711802,1158661.196548462,1158777.054338699
2022-09-06,115.85779023711802,1111557.9821853638,1111673.8399756008
2022-09-07,612972.5572144571,469829.2037200928,1082801.7609345498
2022-09-08,612972.5572144571,487404.92988586426,1100377.4871003213
2022-09-12,394078.63370457134,700939.2640991211,1095017.8978036924
2022-09-13,394078.63370457134,720816.159942627,1114894.7936471982
2022-09-14,171322.4834019788,941087.5391693115,1112410.0225712904
2022-09-15,171322.4834019788,934170.3490905762,1105492.832492555
2022-09-16,171322.4834019788,920055.2075653076,1091377.6909672865
2022-09-19,1067704.8874116936,0.0,1067704.8874116936
2022-09-20,1067704.8874116936,0.0,1067704.8874116936
2022-09-21,1067704.8874116936,0.0,1067704.8874116936
2022-09-22,1067704.8874116936,0.0,1067704.8874116936
2022-09-23,1067704.8874116936,0.0,1067704.8874116936
2022-09-26,1067704.8874116936,0.0,1067704.8874116936
2022-09-27,1067704.8874116936,0.0,1067704.8874116936
2022-09-28,1067704.8874116936,0.0,1067704.8874116936
2022-09-29,1067704.8874116936,0.0,1067704.8874116936
2022-09-30,1067704.8874116936,0.0,1067704.8874116936
2022-10-03,1067704.8874116936,0.0,1067704.8874116936
2022-10-04,1067704.8874116936,0.0,1067704.8874116936
2022-10-05,1067704.8874116936,0.0,1067704.8874116936
2022-10-06,1067704.8874116936,0.0,1067704.8874116936
2022-10-07,1067704.8874116936,0.0,1067704.8874116936
2022-10-11,1067704.8874116936,0.0,1067704.8874116936
2022-10-12,1067704.8874116936,0.0,1067704.8874116936
2022-10-13,1067704.8874116936,0.0,1067704.8874116936
2022-10-14,1067704.8874116936,0.0,1067704.8874116936
2022-10-17,1067704.8874116936,0.0,1067704.8874116936
2022-10-18,1067704.8874116936,0.0,1067704.8874116936
2022-10-19,1067704.8874116936,0.0,1067704.8874116936
2022-10-20,1067704.8874116936,0.0,1067704.8874116936
2022-10-21,1067704.8874116936,0.0,1067704.8874116936
2022-10-24,1067704.8874116936,0.0,1067704.8874116936
2022-10-25,1067704.8874116936,0.0,1067704.8874116936
2022-10-26,1067704.8874116936,0.0,1067704.8874116936
2022-10-27,1067704.8874116936,0.0,1067704.8874116936
2022-10-28,1067704.8874116936,0.0,1067704.8874116936
2022-10-31,1067704.8874116936,0.0,1067704.8874116936
2022-11-01,1067704.8874116936,0.0,1067704.8874116936
2022-11-02,1067704.8874116936,0.0,1067704.8874116936
2022-11-03,1067704.8874116936,0.0,1067704.8874116936
2022-11-04,1067704.8874116936,0.0,1067704.8874116936
2022-11-07,1067704.8874116936,0.0,1067704.8874116936
2022-11-08,1067704.8874116936,0.0,1067704.8874116936
2022-11-09,1067704.8874116936,0.0,1067704.8874116936
2022-11-10,1067704.8874116936,0.0,1067704.8874116936
2022-11-11,1067704.8874116936,0.0,1067704.8874116936
2022-11-14,1067704.8874116936,0.0,1067704.8874116936
2022-11-15,1067704.8874116936,0.0,1067704.8874116936
2022-11-16,1067704.8874116936,0.0,1067704.8874116936
2022-11-17,1067704.8874116936,0.0,1067704.8874116936
2022-11-18,1067704.8874116936,0.0,1067704.8874116936
2022-11-21,1067704.8874116936,0.0,1067704.8874116936
2022-11-22,1067704.8874116936,0.0,1067704.8874116936
2022-11-23,1067704.8874116936,0.0,1067704.8874116936
2022-11-24,1067704.8874116936,0.0,1067704.8874116936
2022-11-25,1067704.8874116936,0.0,1067704.8874116936
2022-11-28,1067704.8874116936,0.0,1067704.8874116936
2022-11-29,1067704.8874116936,0.0,1067704.8874116936
2022-11-30,1067704.8874116936,0.0,1067704.8874116936
2022-12-01,1067704.8874116936,0.0,1067704.8874116936
2022-12-02,1067704.8874116936,0.0,1067704.8874116936
2022-12-05,1067704.8874116936,0.0,1067704.8874116936
2022-12-06,854172.3357483442,214975.9784078598,1069148.314156204
2022-12-07,854172.3357483442,216282.8096294403,1070455.1453777845
2022-12-08,854172.3357483442,223470.46372413635,1077642.7994724805
2022-12-09,854172.3357483442,241766.28388404846,1095938.6196323927
2022-12-12,854172.3357483442,231964.9490404129,1086137.284788757
2022-12-13,854172.3357483442,226084.14447307587,1080256.48022142
2022-12-14,637550.1611210321,448360.290145874,1085910.4512669062
2022-12-15,637550.1611210321,450974.00750637054,1088524.1686274027
2022-12-16,637550.1611210321,442001.293299675,1079551.4544207072
2022-12-19,637550.1611210321,434526.8118247986,1072076.9729458308
2022-12-20,637550.1611210321,420903.80567741394,1058453.9667984461
2022-12-21,637550.1611210321,439157.30676174164,1076707.4678827738
2022-12-22,637550.1611210321,436990.1969509125,1074540.3580719447
2022-12-23,637550.1611210321,427009.0131893158,1064559.174310348
2022-12-26,637550.1611210321,423474.0619287491,1061024.2230497813
2022-12-27,637550.1611210321,434271.83840465546,1071821.9995256877
2022-12-28,637550.1611210321,431284.6564846039,1068834.817605636
2022-12-29,637550.1611210321,442544.0850019455,1080094.2461229777
2022-12-30,637550.1611210321,434316.6196947098,1071866.780815742
2023-01-03,637550.1611210321,457235.1570854187,1094785.318206451
2023-01-04,637550.1611210321,470958.0231485367,1108508.1842695689
2023-01-05,824103.487033434,278054.52423095703,1102158.011264391
2023-01-06,824103.487033434,284738.51313591003,1108842.000169344
2023-01-09,824103.487033434,312811.30314826965,1136914.7901817036
2023-01-10,824103.487033434,328852.9497432709,1152956.4367767049
2023-01-11,824103.487033434,335536.9386482239,1159640.4256816579
2023-01-12,586646.1680495765,590914.2013168335,1177560.36936641
2023-01-13,586646.1680495765,573827.722820282,1160473.8908698584
2023-01-16,586646.1680495765,603568.2728729248,1190214.4409225013
2023-01-17,586646.1680495765,603970.5901851654,1190616.7582347419
2023-01-30,343218.91838046024,875203.1253261566,1218422.0437066169
2023-01-31,343218.91838046024,868248.3768138885,1211467.2951943488
2023-02-01,106199.63379777502,1077369.8020648956,1183569.4358626707
2023-02-02,106199.63379777502,1086879.6133537292,1193079.2471515043
2023-02-03,106199.63379777502,1071178.1439876556,1177377.7777854307
2023-02-06,106199.63379777502,1057485.203989029,1163684.837786804
2023-02-07,106199.63379777502,1113743.1594104767,1219942.7932082517
2023-02-08,106199.63379777502,1164077.9718036652,1270277.6056014402
2023-02-09,106199.63379777502,1166734.5391197205,1272934.1729174955
2023-02-10,106199.63379777502,1162775.278312683,1268974.9121104581
2023-02-13,106199.63379777502,1157951.2139225006,1264150.8477202756
2023-02-14,106199.63379777502,1164613.4805088043,1270813.1143065793
2023-02-15,106199.63379777502,1167101.645362854,1273301.279160629
2023-02-16,106199.63379777502,1183786.4975242615,1289986.1313220365
2023-02-17,106199.63379777502,1167415.6437911987,1273615.2775889738
2023-02-20,106199.63379777502,1176892.4127807617,1283092.0465785367
2023-02-21,135.56894222689152,1305246.5426006317,1305382.1115428586
2023-02-22,135.56894222689152,1273026.2509593964,1273161.8199016233
2023-02-23,135.56894222689152,1364350.9157505035,1364486.4846927305
2023-02-24,135.56894222689152,1348099.3541545868,1348234.9230968137
2023-03-01,135.56894222689152,1312589.8472766876,1312725.4162189146
2023-03-02,135.56894222689152,1321588.2077465057,1321723.7766887327
2023-03-03,135.56894222689152,1355906.6719226837,1356042.2408649107
2023-03-06,135.56894222689152,1385460.4169445038,1385595.9858867307
2023-03-07,135.56894222689152,1362957.0481758118,1363092.6171180387
2023-03-08,135.56894222689152,1355280.2704048157,1355415.8393470426
2023-03-09,135.56894222689152,1355926.4046077728,1356061.9735499998
2023-03-10,135.56894222689152,1316341.8080654144,1316477.3770076414
2023-03-13,135.56894222689152,1303785.2785549164,1303920.8474971433
2023-03-14,220550.08637290733,1038399.4185142517,1258949.504887159
2023-03-15,220550.08637290733,1048142.8955821991,1268692.9819551064
2023-03-16,220550.08637290733,1046751.3807239532,1267301.4670968605
2023-03-17,31.6152146338718,1297710.5561180115,1297742.1713326452
2023-03-20,31.6152146338718,1309126.1437225342,1309157.758937168
2023-03-21,31.6152146338718,1331494.045244217,1331525.6604588507
2023-03-22,31.6152146338718,1379200.235841751,1379231.8510563849
2023-03-23,31.6152146338718,1393865.2678527832,1393896.883067417
2023-03-24,31.6152146338718,1386692.879655838,1386724.4948704718
2023-03-27,31.6152146338718,1402290.8027935028,1402322.4180081366
2023-03-28,31.6152146338718,1381991.9254188538,1382023.5406334875
2023-03-29,31.6152146338718,1385276.4850597382,1385308.100274372
2023-03-30,31.6152146338718,1397038.3905467987,1397070.0057614325
2023-03-31,31.6152146338718,1413496.5012493134,1413528.116463947
2023-04-06,31.6152146338718,1437592.6018218994,1437624.2170365332
2023-04-07,31.6152146338718,1478808.675836563,1478840.2910511969
2023-04-10,31.6152146338718,1537229.7339744568,1537261.3491890905
2023-04-11,31.6152146338718,1548841.5535812378,1548873.1687958715
2023-04-12,31.6152146338718,1540549.2830162048,1540580.8982308386
2023-04-13,31.6152146338718,1511196.348148346,1511227.9633629797
2023-04-14,31.6152146338718,1559662.6296653748,1559694.2448800085
2023-04-17,31.6152146338718,1579118.0646591187,1579149.6798737524
2023-04-18,31.6152146338718,1543980.2217273712,1544011.836942005
2023-04-19,31.6152146338718,1572450.2151985168,1572481.8304131506
2023-04-20,31.6152146338718,1545851.9198417664,1545883.5350564
2023-04-21,31.6152146338718,1494124.8303775787,1494156.4455922125
2023-04-24,31.6152146338718,1500063.0939846039,1500094.7091992376
2023-04-25,85.71815380563203,1440075.2180538177,1440160.9362076235
2023-04-26,85.71815380563203,1453948.497976303,1454034.2161301088
2023-04-27,85.71815380563203,1461198.0074043274,1461283.725558133
2023-04-28,85.71815380563203,1526039.7181472778,1526125.4363010835
2023-05-02,85.71815380563203,1600978.8785362244,1601064.59669003
2023-05-03,85.71815380563203,1616792.9705162048,1616878.6886700105
2023-05-04,85.71815380563203,1634408.0260620117,1634493.7442158174
2023-05-05,85.71815380563203,1610673.1791381836,1610758.8972919893
2023-05-08,85.71815380563203,1559114.1440429688,1559199.8621967745
2023-05-09,85.71815380563203,1554509.5516929626,1554595.2698467684
2023-05-10,85.71815380563203,1565463.1464805603,1565548.864634366
2023-05-11,85.71815380563203,1553109.2843017578,1553195.0024555635
2023-05-12,85.71815380563203,1607278.4215393066,1607364.1396931123
2023-05-15,235090.06748846715,1325048.436367035,1560138.503855502
2023-05-16,0.12056075152941048,1560297.889377594,1560298.0099383455
2023-05-17,0.12056075152941048,1633590.0885543823,1633590.2091151339
2023-05-18,0.12056075152941048,1639122.0128440857,1639122.1334048372
2023-05-19,0.12056075152941048,1664026.5395469666,1664026.660107718
2023-05-22,0.12056075152941048,1678401.2947387695,1678401.415299521
2023-05-23,0.12056075152941048,1635409.2104148865,1635409.330975638
2023-05-24,0.12056075152941048,1634911.448940277,1634911.5695010286
2023-05-25,0.12056075152941048,1659973.0496025085,1659973.17016326
2023-05-26,0.12056075152941048,1693080.1532440186,1693080.27380477
2023-05-29,0.12056075152941048,1688911.733882904,1688911.8544436556
2023-05-30,0.12056075152941048,1654796.9918174744,1654797.112378226
2023-05-31,0.12056075152941048,1634141.8462524414,1634141.966813193
2023-06-01,0.12056075152941048,1670533.0968551636,1670533.217415915
2023-06-02,0.12056075152941048,1602611.427165985,1602611.5477267366
2023-06-05,0.12056075152941048,1636029.4133224487,1636029.5338832003
2023-06-06,0.12056075152941048,1682722.3420562744,1682722.462617026
2023-06-07,0.12056075152941048,1669988.6941299438,1669988.8146906954
2023-06-08,0.12056075152941048,1624479.787677765,1624479.9082385164
2023-06-09,0.12056075152941048,1650790.8272705078,1650790.9478312593
2023-06-12,216.84837116205017,1625335.2590408325,1625552.1074119946
2023-06-13,216.84837116205017,1643527.0582237244,1643743.9065948864
2023-06-14,216.84837116205017,1624048.3302612305,1624265.1786323925
2023-06-15,216.84837116205017,1656421.560749054,1656638.409120216
2023-06-16,216.84837116205017,1669275.967765808,1669492.8161369702
2023-06-19,216.84837116205017,1648699.9923667908,1648916.8407379529
2023-06-20,216.84837116205017,1616764.0830230713,1616980.9313942334
2023-06-21,216.84837116205017,1619349.2233390808,1619566.071710243
2023-06-26,216.84837116205017,1589268.8417243958,1589485.6900955578
2023-06-27,216.84837116205017,1573489.4981002808,1573706.3464714428
2023-06-28,216.84837116205017,1605470.033630371,1605686.8820015332
2023-06-29,216.84837116205017,1657634.8638076782,1657851.7121788403
2023-06-30,216.84837116205017,1637408.7991981506,1637625.6475693127
2023-07-03,216.84837116205017,1676156.2309684753,1676373.0793396374
2023-07-04,216.84837116205017,1758190.6839179993,1758407.5322891613
2023-07-05,216.84837116205017,1842704.7563743591,1842921.6047455212
2023-07-06,216.84837116205017,1827497.0779304504,1827713.9263016125
2023-07-07,216.84837116205017,1796583.1161003113,1796799.9644714734
2023-07-10,216.84837116205017,1820287.9769058228,1820504.8252769848
2023-07-11,216.84837116205017,1845321.1029663086,1845537.9513374707
2023-07-12,216.84837116205017,1882739.917137146,1882956.765508308
2023-07-13,216.84837116205017,1897145.4090690613,1897362.2574402234
2023-07-14,216.84837116205017,1988973.27759552,1989190.125966682
2023-07-17,216.84837116205017,1954860.6792068481,1955077.5275780102
2023-07-18,2.9406072620040504,1959342.750366211,1959345.690973473
2023-07-19,2.9406072620040504,1955463.5033988953,1955466.4440061573
2023-07-20,197735.41682360892,1784145.723400116,1981881.1402237248
2023-07-21,197735.41682360892,1834520.8523483276,2032256.2691719364
2023-07-24,197735.41682360892,1818255.0593910217,2015990.4762146305
2023-07-25,197735.41682360892,1946612.7962646484,2144348.2130882572
2023-07-26,197735.41682360892,1927965.4818000793,2125700.898623688
2023-07-27,197735.41682360892,1965612.8063278198,2163348.2231514286
2023-07-28,197735.41682360892,2000187.1886520386,2197922.6054756474
2023-07-31,197735.41682360892,1982394.557395935,2180129.974219544
2023-08-01,15.402785287762526,2044351.96118927,2044367.3639745577
2023-08-02,15.402785287762526,1999888.1551628113,1999903.557948099
2023-08-04,363284.2614083307,1624734.2477912903,1988018.509199621
2023-08-07,363284.2614083307,1714022.678012848,2077306.9394211785
2023-08-08,535514.2796546197,1507332.9080162048,2042847.1876708246
2023-08-09,535514.2796546197,1414890.6257591248,1950404.9054137445
2023-08-10,535514.2796546197,1297876.114025116,1833390.3936797357
2023-08-11,535514.2796546197,1328626.71219635,1864140.9918509698
2023-08-14,535514.2796546197,1265231.886856079,1800746.1665106989
2023-08-15,535514.2796546197,1316254.093334198,1851768.3729888177
2023-08-16,535514.2796546197,1309606.699634552,1845120.9792891718
2023-08-17,535514.2796546197,1366668.1440124512,1902182.423667071
2023-08-18,535514.2796546197,1287090.2663764954,1822604.546031115
2023-08-21,535514.2796546197,1327123.8940048218,1862638.1736594415
2023-08-22,535514.2796546197,1332989.9869918823,1868504.266646502
2023-08-23,535514.2796546197,1336702.6355438232,1872216.915198443
2023-08-24,535514.2796546197,1424883.9241447449,1960398.2037993646
2023-08-25,535514.2796546197,1408812.2417945862,1944326.521449206
2023-08-28,535514.2796546197,1373419.9288482666,1908934.2085028864
2023-08-29,535514.2796546197,1470158.0614738464,2005672.3411284662
2023-08-30,535514.2796546197,1516804.5911521912,2052318.870806811
2023-08-31,535514.2796546197,1553699.153640747,2089213.4332953668
2023-09-01,102467.40075150231,2058807.4122161865,2161274.812967689
2023-09-04,102467.40075150231,2073502.314239502,2175969.714991004
2023-09-05,126.70279709789611,2276377.051879883,2276503.754676981
2023-09-06,126.70279709789611,2204167.2989959717,2204294.0017930698
2023-09-07,126.70279709789611,2276678.475250244,2276805.178047342
2023-09-08,126.70279709789611,2228444.743080139,2228571.4458772372
2023-09-11,126.70279709789611,2224842.8679504395,2224969.5707475375
2023-09-12,126.70279709789611,2205825.8757362366,2205952.5785333347
2023-09-13,126.70279709789611,2253360.935317993,2253487.6381150912
2023-09-14,126.70279709789611,2367694.586666107,2367821.2894632053
2023-09-15,126.70279709789611,2447012.825328827,2447139.528125925
2023-09-18,126.70279709789611,2429311.693195343,2429438.395992441
2023-09-19,126.70279709789611,2305793.453426361,2305920.156223459
2023-09-20,126.70279709789611,2214349.565158844,2214476.267955942
2023-09-21,2193873.527724003,0.0,2193873.527724003
2023-09-22,2193873.527724003,0.0,2193873.527724003
2023-09-25,2193873.527724003,0.0,2193873.527724003
2023-09-26,2193873.527724003,0.0,2193873.527724003
2023-09-27,2193873.527724003,0.0,2193873.527724003
2023-09-28,2193873.527724003,0.0,2193873.527724003
2023-10-02,2193873.527724003,0.0,2193873.527724003
2023-10-03,2193873.527724003,0.0,2193873.527724003
2023-10-04,2193873.527724003,0.0,2193873.527724003
2023-10-05,2193873.527724003,0.0,2193873.527724003
2023-10-06,2193873.527724003,0.0,2193873.527724003
2023-10-11,1755127.428070239,431660.879447937,2186788.307518176
2023-10-12,1755127.428070239,473823.134513855,2228950.562584094
2023-10-13,1309092.5472899487,922628.5881958008,2231721.1354857497
2023-10-16,1309092.5472899487,939020.8944168091,2248113.441706758
2023-10-17,1309092.5472899487,910912.6992416382,2220005.246531587
2023-10-18,1309092.5472899487,912920.4328536987,2222012.9801436476
2023-10-19,1309092.5472899487,939942.116279602,2249034.663569551
2023-10-20,1309092.5472899487,933918.9154434204,2243011.4627333693
2023-10-23,2223219.3354760003,0.0,2223219.3354760003
2023-10-24,2223219.3354760003,0.0,2223219.3354760003
2023-10-25,2223219.3354760003,0.0,2223219.3354760003
2023-10-26,2223219.3354760003,0.0,2223219.3354760003
2023-10-27,2223219.3354760003,0.0,2223219.3354760003
2023-10-30,2223219.3354760003,0.0,2223219.3354760003
2023-10-31,2223219.3354760003,0.0,2223219.3354760003
2023-11-01,2223219.3354760003,0.0,2223219.3354760003
2023-11-02,2223219.3354760003,0.0,2223219.3354760003
2023-11-03,2223219.3354760003,0.0,2223219.3354760003
2023-11-06,2223219.3354760003,0.0,2223219.3354760003
2023-11-07,2223219.3354760003,0.0,2223219.3354760003
2023-11-08,2223219.3354760003,0.0,2223219.3354760003
2023-11-09,2223219.3354760003,0.0,2223219.3354760003
2023-11-10,2223219.3354760003,0.0,2223219.3354760003
2023-11-13,2223219.3354760003,0.0,2223219.3354760003
2023-11-14,2223219.3354760003,0.0,2223219.3354760003
2023-11-15,2223219.3354760003,0.0,2223219.3354760003
2023-11-16,2223219.3354760003,0.0,2223219.3354760003
2023-11-17,2223219.3354760003,0.0,2223219.3354760003
2023-11-20,2223219.3354760003,0.0,2223219.3354760003
2023-11-21,2223219.3354760003,0.0,2223219.3354760003
2023-11-22,2223219.3354760003,0.0,2223219.3354760003
2023-11-23,2223219.3354760003,0.0,2223219.3354760003
2023-11-24,2223219.3354760003,0.0,2223219.3354760003
2023-11-27,2223219.3354760003,0.0,2223219.3354760003
2023-11-28,2223219.3354760003,0.0,2223219.3354760003
2023-11-29,1778640.4015206008,443502.8076553345,2222143.209175935
2023-11-30,1778640.4015206008,444004.5,2222644.9015206005
2023-12-01,1334770.415108109,885173.6060256958,2219944.0211338047
2023-12-04,1334770.415108109,888806.8838119507,2223577.2989200596
2023-12-05,1334770.415108109,884032.5874938965,2218803.0026020054
2023-12-06,1334770.415108109,877494.2697143555,2212264.6848224644
2023-12-07,891010.7852909467,1322814.3634643555,2213825.148755302
2023-12-08,891010.7852909467,1336245.2695770264,2227256.054867973
2023-12-11,891010.7852909467,1330302.0016174316,2221312.7869083784
2023-12-12,891010.7852909467,1323427.3131713867,2214438.0984623334
